MovieID,MovieName,Vector
957,Pushing Hands,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
958,To Live (Huozhe),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6964285714285714, 0.4424271219554224, 0.02233676975945017]"
959,Dazed and Confused,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6171875, 0.3881618771300742, 0.10824742268041238]"
960,Naked,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.56, 0.4596194077712559, 0.041237113402061855]"
961,Orlando,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6544117647058824, 0.4265320503992933, 0.05670103092783505]"
962,Ruby in Paradise,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.532608695652174, 0.4170288281141495, 0.037800687285223365]"
963,Some Folks Call It a Sling Blade,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.8231707317073171, 0.30866549895299666, 0.06872852233676977]"
964,"Month by the Lake, A","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.43301270189221924, 0.013745704467353952]"
965,Funny Face,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.32274861218395134, 0.034364261168384876]"
966,"Affair to Remember, An","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7980769230769231, 0.3165316851316905, 0.0429553264604811]"
967,Little Lord Fauntleroy,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5416666666666666, 0.29516302634512354, 0.018900343642611683]"
968,"Inspector General, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6805555555555556, 0.3797358903306728, 0.029209621993127148]"
969,Winnie the Pooh and the Blustery Day,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7, 0.38554980047802984, 0.12714776632302405]"
970,Hear My Song,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.3659625273556999, 0.012027491408934707]"
971,Mediterraneo,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.6691176470588235, 0.3224032417135096, 0.05670103092783505]"
972,Passion Fish,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5446428571428571, 0.3051042843662218, 0.04639175257731958]"
973,Grateful Dead,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.625, 0.4564354645876384, 0.005154639175257732]"
974,Eye for an Eye,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5078125, 0.3755036939812288, 0.05326460481099656]"
975,Fear,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5397727272727273, 0.38081294482057393, 0.07388316151202749]"
976,Solo,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.20833333333333331, 0.42193637320134303, 0.018900343642611683]"
977,"Substitute, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.423469387755102, 0.3623137569888857, 0.08247422680412371]"
978,Heaven's Prisoners,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.37962962962962965, 0.39674602380793605, 0.044673539518900345]"
979,"Trigger Effect, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.55, 0.35146751167740364, 0.058419243986254296]"
980,Mother Night,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5454545454545454, 0.4029114820126901, 0.03608247422680412]"
981,Dangerous Ground,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.1875, 0.31339158526400435, 0.012027491408934707]"
982,Maximum Risk,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.44999999999999996, 0.4230217115244236, 0.03264604810996564]"
983,"Rich Man's Wife, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.35, 0.2604940361258638, 0.024054982817869414]"
984,Shadow Conspiracy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.46590909090909094, 0.45488887660990884, 0.07388316151202749]"
985,Blood & Wine,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.46590909090909094, 0.3500927520885502, 0.03608247422680412]"
986,Turbulence,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3913043478260869, 0.4625287086485667, 0.037800687285223365]"
987,Underworld,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.375, 0.35355339059327373, 0.005154639175257732]"
988,"Beautician and the Beast, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.3284883720930233, 0.3920595239432878, 0.14604810996563575]"
989,Cats Don't Dance,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.4609375, 0.48451318268293625, 0.05326460481099656]"
990,Anna Karenina,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5227272727272727, 0.48704815890311, 0.054982817869415807]"
991,Keys to Tulsa,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.31000000000000005, 0.38568121551353773, 0.041237113402061855]"
992,Head Above Water,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5, 0.40824829046386296, 0.005154639175257732]"
993,Hercules,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6287878787878788, 0.3410528057603637, 0.11168384879725086]"
994,"Last Time I Committed Suicide, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3214285714285714, 0.3933978962347216, 0.010309278350515462]"
995,"Kiss Me, Guido","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5403225806451613, 0.42911511852443107, 0.05154639175257732]"
996,"Big Green, The","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.38605499807470633, 0.02233676975945017]"
997,Stuart Saves His Family,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28125, 0.40568871482126945, 0.02577319587628866]"
998,Cabin Boy,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.390625, 0.4649148667587791, 0.02577319587628866]"
999,Clean Slate,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.4013864859597431, 0.015463917525773196]"
1000,Lightning Jack,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.5, 0.2357022603955158, 0.015463917525773196]"
1001,"Stupids, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.027491408934707903]"
1002,"Pest, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.21875, 0.4406772385447523, 0.012027491408934707]"
1003,That Darn Cat!,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.3125, 0.3659625273556999, 0.012027491408934707]"
1004,Geronimo: An American Legend,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.5277777777777778, 0.37267799624996484, 0.013745704467353952]"
1005,"Double vie de V?ronique, La (Double Life of Veronique, The)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6704545454545454, 0.4549511176824599, 0.03608247422680412]"
1006,Until the End of the World (Bis ans Ende der Welt),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4565217391304348, 0.40804653691041776, 0.037800687285223365]"
1007,Waiting for Guffman,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7819148936170213, 0.24021074620048583, 0.07903780068728523]"
1008,I Shot Andy Warhol,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5945945945945946, 0.3939767984510226, 0.06185567010309278]"
1009,Stealing Beauty,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.59375, 0.4058109654537931, 0.10824742268041238]"
1010,Basquiat,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.4043728995128942, 0.07388316151202749]"
1011,2 Days in the Valley,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5564516129032258, 0.33835050748987133, 0.15807560137457044]"
1012,Private Parts,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6325, 0.3775753319711595, 0.17010309278350516]"
1013,Anaconda,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3223684210526315, 0.3574297770460701, 0.06357388316151204]"
1014,Romy and Michele's High School Reunion,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5153061224489796, 0.36544114892321605, 0.16666666666666666]"
1015,Shiloh,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.45833333333333337, 0.4727418412673543, 0.018900343642611683]"
1016,Con Air,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.614963503649635, 0.36885803138395246, 0.23367697594501718]"
1017,Trees Lounge,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.56, 0.361120704564701, 0.08419243986254296]"
1018,Tie Me Up! Tie Me Down!,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.546875, 0.3037069364137185, 0.05326460481099656]"
1019,"Die xue shuang xiong (Killer, The)","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7419354838709677, 0.3706286435205048, 0.05154639175257732]"
1020,Gaslight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.7214285714285714, 0.26804615180188335, 0.058419243986254296]"
1021,8 1/2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7039473684210527, 0.4179685682438684, 0.06357388316151204]"
1022,"Fast, Cheap & Out of Control","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.609375, 0.4830806718177317, 0.05326460481099656]"
1023,Fathers' Day,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3951612903225806, 0.3262692337674911, 0.05154639175257732]"
1024,Mrs. Dalloway,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.65, 0.4391550328268398, 0.024054982817869414]"
1025,Fire Down Below,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.4829545454545454, 0.4600159708598048, 0.07388316151202749]"
1026,"Lay of the Land, The","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.67700320038633, 0.005154639175257732]"
1027,"Shooter, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1028,Grumpier Old Men,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5101351351351351, 0.3865915473119199, 0.25257731958762886]"
1029,Jury Duty,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.4599331055038998, 0.02233676975945017]"
1030,"Beverly Hillbillies, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3125, 0.4115919031478171, 0.03264604810996564]"
1031,Lassie,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3214285714285714, 0.4879500364742665, 0.010309278350515462]"
1032,Little Big League,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.46875, 0.3845993586404775, 0.02577319587628866]"
1033,Homeward Bound II: Lost in San Francisco,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4453125, 0.4374999999999999, 0.05326460481099656]"
1034,"Quest, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.37962962962962965, 0.408684220423045, 0.044673539518900345]"
1035,Cool Runnings,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5404411764705882, 0.3323946029657711, 0.11512027491408935]"
1036,Drop Dead Fred,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.4202742375908957, 0.03951890034364261]"
1037,Grease 2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.25, 0.3900947488027469, 0.03951890034364261]"
1038,Switchback,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.4558823529411765, 0.48790518606409095, 0.027491408934707903]"
1039,Hamlet,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7527777777777778, 0.30212005782193124, 0.15292096219931273]"
1040,Two if by Sea,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.4, 0.36799003609699354, 0.041237113402061855]"
1041,Forget Paris,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5483870967741935, 0.37240198224884113, 0.10481099656357389]"
1042,Just Cause,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.5357142857142857, 0.38144809018088616, 0.04639175257731958]"
1043,Rent-a-Kid,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.42257712736425823, 0.012027491408934707]"
1044,"Paper, The","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55625, 0.34425225545320015, 0.06701030927835053]"
1045,Fearless,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.56, 0.3272358986011977, 0.041237113402061855]"
1046,Malice,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5434782608695652, 0.3188899829973319, 0.07731958762886598]"
1047,Multiplicity,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.45895522388059706, 0.3580283042396803, 0.22852233676975944]"
1048,She's the One,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5034246575342466, 0.3460749692229689, 0.12371134020618557]"
1049,House Arrest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.38, 0.3403429642777023, 0.041237113402061855]"
1050,"Ghost and Mrs. Muir, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6627906976744186, 0.29764673182427187, 0.07216494845360825]"
1051,"Associate, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5609756097560976, 0.3426047997043937, 0.06872852233676977]"
1052,Dracula: Dead and Loving It,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.31999999999999995, 0.4148292821551213, 0.041237113402061855]"
1053,Now and Then,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6145833333333334, 0.3454544371055929, 0.03951890034364261]"
1054,Mr. Wrong,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32608695652173914, 0.40500817344019086, 0.037800687285223365]"
1055,"Simple Twist of Fate, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55, 0.2788866755113585, 0.015463917525773196]"
1056,Cronos,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.55, 0.43461349368017654, 0.015463917525773196]"
1057,"Pallbearer, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3295454545454546, 0.3342789617107607, 0.03608247422680412]"
1058,"War, The","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5666666666666667, 0.4111540089159037, 0.024054982817869414]"
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44285714285714284, 0.45443657977985963, 0.058419243986254296]"
1060,"Adventures of Pinocchio, The","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5128205128205128, 0.40513738693706985, 0.06529209621993128]"
1061,"Evening Star, The","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.48275862068965514, 0.4001231337569569, 0.04810996563573883]"
1062,Four Days in September,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6875, 0.5249458846568681, 0.018900343642611683]"
1063,"Little Princess, A","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6646341463414634, 0.39218742408414387, 0.06872852233676977]"
1064,Crossfire,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8125, 0.17677669529663687, 0.005154639175257732]"
1065,Koyaanisqatsi,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.6226415094339622, 0.4834901235439937, 0.08934707903780069]"
1066,Balto,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.4281744192888377, 0.02577319587628866]"
1067,Bottle Rocket,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6136363636363636, 0.39218043912050565, 0.07388316151202749]"
1068,"Star Maker, The (Uomo delle stelle, L')","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5416666666666666, 0.33143398263980844, 0.018900343642611683]"
1069,Amateur,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5416666666666666, 0.5036630526336384, 0.029209621993127148]"
1070,Living in Oblivion,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6851851851851852, 0.36152179145662255, 0.044673539518900345]"
1071,Party Girl,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.46875, 0.338501600193165, 0.02577319587628866]"
1072,"Pyromaniac's Love Story, A","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.3571428571428571, 0.40089186286863654, 0.010309278350515462]"
1073,Shallow Grave,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7045454545454546, 0.38184315602639235, 0.11168384879725086]"
1074,Reality Bites,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4902597402597403, 0.3736447371640468, 0.13058419243986255]"
1075,"Man of No Importance, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6071428571428571, 0.34503277967117707, 0.010309278350515462]"
1076,"Pagemaster, The","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3125, 0.2197622682478831, 0.018900343642611683]"
1077,Love and a .45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.53125, 0.35038244411336755, 0.012027491408934707]"
1078,Oliver & Company,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44318181818181823, 0.39236490216406517, 0.03608247422680412]"
1079,Joe's Apartment,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.3111111111111111, 0.40700929431226207, 0.07560137457044674]"
1080,Celestial Clockwork,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.0, 0.001718213058419244]"
1081,Curdled,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.411877235523957, 0.012027491408934707]"
1082,Female Perversions,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.40625, 0.18298126367784995, 0.012027491408934707]"
1083,Albino Alligator,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.375, 0.2958039891549808, 0.00859106529209622]"
1084,Anne Frank Remembered,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7142857142857143, 0.375594766432426, 0.034364261168384876]"
1085,Carried Away,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5, 0.5477225575051661, 0.017182130584192438]"
1086,It's My Party,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5714285714285714, 0.4053217416888887, 0.034364261168384876]"
1087,Bloodsport 2,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.175, 0.37453675090407057, 0.015463917525773196]"
1088,Double Team,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3076923076923077, 0.35805743701971643, 0.020618556701030927]"
1089,Speed 2: Cruise Control,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.2828947368421053, 0.3870457462275366, 0.06357388316151204]"
1090,Sliver,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3513513513513513, 0.4204780634014119, 0.06185567010309278]"
1091,Pete's Dragon,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.43023255813953487, 0.3478298485520514, 0.07216494845360825]"
1092,Dear God,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.28203803740888306, 0.018900343642611683]"
1093,Live Nude Girls,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5217391304347826, 0.4990108793478454, 0.037800687285223365]"
